ORDER_NUMBER,COMMUNITY_ID,SUPPLIER_ID,SUPPLIER_TYPE,PRODUCT_CODE,PRODUCT_TYPE,LOCALISED_SUBTOTAL
14238,3199,35,PREMIUM,DZ-GZ-100011,COMMUNITY,16.4
14238,3199,35,PREMIUM,IMP-IT0173-LP,COMMUNITY,44.5
14238,3199,35,PREMIUM,INS-SS-409,COMMUNITY,12.84
14238,3199,35,PREMIUM,INS-SS-408,COMMUNITY,12.84
14238,3199,35,PREMIUM,SUC-SE0120,COMMUNITY,9.32
14237,3199,14,PREMIUM,HSD-9796095,COMMUNITY,143.55
14237,3199,14,PREMIUM,HS-5722626,COMMUNITY,115.57
14237,3199,14,PREMIUM,DU-CDS110P6155,COMMUNITY,73.99
14237,3199,14,PREMIUM,KE-060104-1,COMMUNITY,55.24
14237,3199,14,PREMIUM,PRE-7071,COMMUNITY,22.68
14237,3199,14,PREMIUM,CG-1223072,COMMUNITY,44.1
14237,3199,14,PREMIUM,GC-EQUIAFFILA2,COMMUNITY,159.46
14237,3199,14,PREMIUM,HS-0200020,COMMUNITY,48.92
14237,3199,14,PREMIUM,TM-51202,COMMUNITY,140.95
14237,3199,14,PREMIUM,TM-71529,COMMUNITY,72.64
14237,3199,14,PREMIUM,TM-46957,COMMUNITY,191.57
14237,3199,14,PREMIUM,M-NEEDLE30S,COMMUNITY,11.27
14237,3199,14,PREMIUM,M-NEEDLE30XS,COMMUNITY,30.76
14237,3199,14,PREMIUM,KE-36433,COMMUNITY,23.29
14237,3199,14,PREMIUM,KE-36441,COMMUNITY,46.45
14237,3199,14,PREMIUM,SP-4090-100,COMMUNITY,97.13
14237,3199,14,PREMIUM,HSD-9770362,COMMUNITY,159.5
14236,3199,13,PREMIUM,403330,COMMUNITY,91.02
230861,113,L24527,LITE,UTAS260733,MANUAL,300
14249,3199,16,PREMIUM,DVPLIERS,COMMUNITY,47.82
14249,3199,16,PREMIUM,LVDSS004I,COMMUNITY,11.04
14249,3199,16,PREMIUM,TOK13311,COMMUNITY,148
14249,3199,16,PREMIUM,TOK13312,COMMUNITY,148
14249,3199,16,PREMIUM,TOK13323,COMMUNITY,74
14249,3199,16,PREMIUM,K31569,COMMUNITY,316.08
14249,3199,16,PREMIUM,DV50001,COMMUNITY,40
14249,3199,16,PREMIUM,LVSODCHLR0500L,COMMUNITY,24.45
14249,3199,16,PREMIUM,MICROBRUSH FINE,COMMUNITY,43.48
14249,3199,16,PREMIUM,W93548285,COMMUNITY,71.73
14249,3199,16,PREMIUM,3M3700T,COMMUNITY,43.07
14249,3199,16,PREMIUM,ES46956,COMMUNITY,180.25
14249,3199,16,PREMIUM,PDROTAGEN,COMMUNITY,54.74
14249,3199,16,PREMIUM,DVGP15,COMMUNITY,17.38
14249,3199,16,PREMIUM,DVGP20,COMMUNITY,17.38
14249,3199,16,PREMIUM,DVGP25,COMMUNITY,17.38
14249,3199,16,PREMIUM,ADMFB215,COMMUNITY,53.31
14249,3199,16,PREMIUM,AS1101,COMMUNITY,70
14249,3199,16,PREMIUM,U226,COMMUNITY,25
14249,3199,16,PREMIUM,DV2001,COMMUNITY,17
14248,3199,35,PREMIUM,SUT-LOOK-442B,COMMUNITY,174.46
14248,3199,35,PREMIUM,DZ-GZ-100011,COMMUNITY,24.6
14248,3199,35,PREMIUM,MAS-FM00100,COMMUNITY,58
14248,3199,35,PREMIUM,BIO-BH3116,COMMUNITY,97.91
14248,3199,35,PREMIUM,BIO-BH002,COMMUNITY,60.94
14248,3199,35,PREMIUM,DZ-DD0313,COMMUNITY,13.5
14248,3199,35,PREMIUM,DZ-DD0310,COMMUNITY,9
14248,3199,35,PREMIUM,STE-CD-BROWNS,COMMUNITY,254.54
14248,3199,35,PREMIUM,INS-SS-668,COMMUNITY,24.96
14248,3199,35,PREMIUM,SURG-CS0060,COMMUNITY,20
14248,3199,35,PREMIUM,IMP-ABS0162,COMMUNITY,11.6
14248,3199,35,PREMIUM,IMP-ABS0163,COMMUNITY,11.6
14248,3199,35,PREMIUM,IMA-BE4-6642,COMMUNITY,72
14248,3199,35,PREMIUM,IMA-CDP-002,COMMUNITY,40.91
14247,3199,14,PREMIUM,GC-GRADUNIXA3,COMMUNITY,77.53
14247,3199,14,PREMIUM,GC-GRADUNIXA2,COMMUNITY,77.25
14247,3199,14,PREMIUM,GC-GRADUNIXA35,COMMUNITY,77.13
14247,3199,14,PREMIUM,JJ-70088,COMMUNITY,51.54
14247,3199,14,PREMIUM,HSD-9770362,COMMUNITY,239.25
14247,3199,14,PREMIUM,HSD-9770364,COMMUNITY,63.8
14247,3199,14,PREMIUM,HSD-9770363,COMMUNITY,207.35
14247,3199,14,PREMIUM,HSD-9770361,COMMUNITY,159.5
14247,3199,14,PREMIUM,RO-274007,COMMUNITY,105.16
14247,3199,14,PREMIUM,SP-4090-100,COMMUNITY,194.26
14247,3199,14,PREMIUM,KE-34070,COMMUNITY,213.76
14247,3199,14,PREMIUM,GC-FUJILCCAPA2,COMMUNITY,178.46
14247,3199,14,PREMIUM,GC-FUJI7CAP,COMMUNITY,124.16
14247,3199,14,PREMIUM,CG-1222780,COMMUNITY,9.08
14247,3199,14,PREMIUM,EC-22480520,COMMUNITY,45.44
14247,3199,14,PREMIUM,HS-572-2628,COMMUNITY,220.64
14247,3199,14,PREMIUM,HS-0200020,COMMUNITY,36.69
14247,3199,14,PREMIUM,JJ-61392,COMMUNITY,31
14247,3199,14,PREMIUM,TM-4931,COMMUNITY,141.88
14247,3199,14,PREMIUM,BA-BK09,COMMUNITY,45.04
14247,3199,14,PREMIUM,HS-9008248,COMMUNITY,19.28
14247,3199,14,PREMIUM,PDS-35300,COMMUNITY,31.96
14247,3199,14,PREMIUM,HSD-9792227,COMMUNITY,41.5
14247,3199,14,PREMIUM,HSD-9792149,COMMUNITY,34.55
14247,3199,14,PREMIUM,A7-OP8G,COMMUNITY,97.94
14247,3199,14,PREMIUM,KE-541C-5,COMMUNITY,59.38
14247,3199,14,PREMIUM,KE-4400-5,COMMUNITY,29.69
14247,3199,14,PREMIUM,TM-6032A2,COMMUNITY,87.5
14247,3199,14,PREMIUM,KY-282281,COMMUNITY,148.18
14246,3199,32,PREMIUM,9903416,COMMUNITY,23
14246,3199,32,PREMIUM,655855,COMMUNITY,88.8
14245,3199,13,PREMIUM,623451,COMMUNITY,86.36
14245,3199,13,PREMIUM,624055,COMMUNITY,158.75
14245,3199,13,PREMIUM,A0411225G0103,COMMUNITY,227.42
14245,3199,13,PREMIUM,A0411221G0303,COMMUNITY,113.71
14245,3199,13,PREMIUM,403330,COMMUNITY,91.02
14245,3199,13,PREMIUM,403328,COMMUNITY,91.02
14245,3199,13,PREMIUM,403329,COMMUNITY,91.02
14245,3199,13,PREMIUM,A0411225G0203,COMMUNITY,113.71
14244,3199,37,PREMIUM,DENSK025015,COMMUNITY,32.45
14244,3199,37,PREMIUM,DENSK031015,COMMUNITY,32.45
14244,3199,37,PREMIUM,DENSB0211,COMMUNITY,9.52
14243,3199,3404,PREMIUM,8.81057E+11,COMMUNITY,303.28
230862,113,L25257,LITE,UTAS260439,MANUAL,3060
123328,11,14,PREMIUM,HSD-9770362,COMMUNITY,95.7
123328,11,14,PREMIUM,HSD-9770361,COMMUNITY,47.85
123328,11,14,PREMIUM,HS-988-2733,COMMUNITY,16.5
123328,11,14,PREMIUM,EC-22480520,COMMUNITY,45.44
123328,11,14,PREMIUM,JJ-M50405,COMMUNITY,10.2
123328,11,14,PREMIUM,HS-9001030,COMMUNITY,27.03
123328,11,14,PREMIUM,HS-9000739,COMMUNITY,17.16
123328,11,14,PREMIUM,HS-9882876,COMMUNITY,13.4
123328,11,14,PREMIUM,SP-8936,COMMUNITY,57.87
123328,11,14,PREMIUM,W-UC31,COMMUNITY,52.54
123328,11,14,PREMIUM,HS-9006154,COMMUNITY,21.16
123328,11,14,PREMIUM,HS-9006155,COMMUNITY,15.51
123328,11,14,PREMIUM,HS-9006157,COMMUNITY,10.78
123329,11,16,PREMIUM,OB84856718,COMMUNITY,15.65
123329,11,16,PREMIUM,STTISSUES,COMMUNITY,39.12
123329,11,16,PREMIUM,GMINT,COMMUNITY,180
123329,11,16,PREMIUM,UDIMP004,COMMUNITY,32.61
CDC18273,2170,16,PREMIUM,HD600ASST,COMMUNITY,66
CDC18273,2170,16,PREMIUM,3M5915A2B,COMMUNITY,113.62
CDC18273,2170,16,PREMIUM,3M5915A3B,COMMUNITY,113.62
CDC18273,2170,16,PREMIUM,3M5915A3.5B,COMMUNITY,113.62
CDC18273,2170,16,PREMIUM,TOK13323,COMMUNITY,80
CDC18273,2170,16,PREMIUM,TOK13310,COMMUNITY,80
CDC18273,2170,16,PREMIUM,TOK13312,COMMUNITY,240
CDC18273,2170,16,PREMIUM,TOK13311,COMMUNITY,160
CDC18273,2170,16,PREMIUM,GMINT,COMMUNITY,90
CDC18273,2170,16,PREMIUM,DVK2515,COMMUNITY,80
CDC18273,2170,16,PREMIUM,STTISSUES,COMMUNITY,40
CDC18273,2170,16,PREMIUM,KC2706,COMMUNITY,180
CDC18273,2170,16,PREMIUM,U2558,COMMUNITY,61.82
CDC18273,2170,16,PREMIUM,3M3700T,COMMUNITY,17.51
230863,113,33,PREMIUM,THC6074.1110,MANUAL,1751
230863,113,33,PREMIUM,UTAS260739,MANUAL,65
230864,113,4250,REGISTERED,222114,MANUAL,400
230865,113,1901,REGISTERED,UTAS260576,MANUAL,93.97
123330,11,16,PREMIUM,MEBK-09,COMMUNITY,44.1
00230858/2,113,5522,REGISTERED,UTAS260723,MANUAL,8988
123331,11,32,PREMIUM,990375,COMMUNITY,93.6
123331,11,32,PREMIUM,142113,COMMUNITY,140.8
123331,11,32,PREMIUM,990396,COMMUNITY,33.4
123332,11,3,PREMIUM,87242299,ROUNDTRIP,157.29
123332,11,3,PREMIUM,86512953,COMMUNITY,41.42
123332,11,3,PREMIUM,85206500,ROUNDTRIP,48.41
123332,11,3,PREMIUM,86953184,ROUNDTRIP,32
VGL45610,40,L14410,LITE,visa101551,MANUAL,57579.65
VGL45611,40,L26083,LITE,visa101757,MANUAL,1031.2
123333,11,13,PREMIUM,666220,COMMUNITY,212.37
123333,11,13,PREMIUM,A080321900A03,COMMUNITY,106.52
123333,11,13,PREMIUM,A08032319A003,COMMUNITY,75.45
123333,11,13,PREMIUM,A08032259A003,COMMUNITY,75.45
123333,11,13,PREMIUM,A08032219A003,COMMUNITY,226.35
CDC18274,2170,13,PREMIUM,6610310,COMMUNITY,353.28
CDC18274,2170,13,PREMIUM,60620118,COMMUNITY,366.68
CDC18274,2170,13,PREMIUM,403329,COMMUNITY,101.98
CDC18274,2170,13,PREMIUM,A091302201500,COMMUNITY,196.8
14251,3199,37,PREMIUM,HK66043451,COMMUNITY,242.34
14251,3199,37,PREMIUM,PKBCT-I,COMMUNITY,70.2
14251,3199,37,PREMIUM,TB1140003,COMMUNITY,15.54
14250,3199,14,PREMIUM,HSD-9792227,COMMUNITY,16.6
14250,3199,14,PREMIUM,HSD-9792148,COMMUNITY,6.37
14250,3199,14,PREMIUM,HSD-9792494,COMMUNITY,5.11
14250,3199,14,PREMIUM,EC-22480520,COMMUNITY,68.16
14250,3199,14,PREMIUM,GC-GAENIALUNIA2,COMMUNITY,89.13
14250,3199,14,PREMIUM,GC-GAENIALFLOA2,COMMUNITY,88.24
14250,3199,14,PREMIUM,RO-240000,COMMUNITY,19.03
14250,3199,14,PREMIUM,HS-9006525,COMMUNITY,59.37
14250,3199,14,PREMIUM,HSD-9796094,COMMUNITY,143.55
14250,3199,14,PREMIUM,HS-9009061,COMMUNITY,75.42
14250,3199,14,PREMIUM,CG-1222780,COMMUNITY,36.32
14250,3199,14,PREMIUM,CG-1224355,COMMUNITY,16.84
14250,3199,14,PREMIUM,HS-5701276,COMMUNITY,10.25
14250,3199,14,PREMIUM,HS-5701274,COMMUNITY,10.25
14250,3199,14,PREMIUM,HS-5701287,COMMUNITY,10.25
14250,3199,14,PREMIUM,SP-4049-100,COMMUNITY,84.06
14252,3199,13,PREMIUM,678676,COMMUNITY,137.96
123334,11,14,PREMIUM,GC-GAENIALFLOA3,COMMUNITY,176.48
14253,3199,14,PREMIUM,GC-TMOUSSEPLUS,COMMUNITY,174.17
14253,3199,14,PREMIUM,DU-CDS110P6155,COMMUNITY,73.99
14253,3199,14,PREMIUM,TM-41258,COMMUNITY,138.43
14253,3199,14,PREMIUM,TM-5915A3B,COMMUNITY,398.64
14253,3199,14,PREMIUM,TM-5915A2B,COMMUNITY,99.39
14253,3199,14,PREMIUM,JJ-TS8072,COMMUNITY,23.08
14253,3199,14,PREMIUM,HS-988-2733,COMMUNITY,27.5
14253,3199,14,PREMIUM,HSD-9796095,COMMUNITY,159.5
14253,3199,14,PREMIUM,HS-9883761,COMMUNITY,75.28
14253,3199,14,PREMIUM,SP-4090-100,COMMUNITY,194.26
14253,3199,14,PREMIUM,JJ-61392,COMMUNITY,31
14253,3199,14,PREMIUM,TM-2381C,COMMUNITY,50.86
14253,3199,14,PREMIUM,TM-2382C,COMMUNITY,52.68
14253,3199,14,PREMIUM,HAW-1101C,COMMUNITY,39.76
14253,3199,14,PREMIUM,HS-9009376,COMMUNITY,25.06
14253,3199,14,PREMIUM,GK-L240-571,COMMUNITY,115.58
14253,3199,14,PREMIUM,HS-9006155,COMMUNITY,10.34
14253,3199,14,PREMIUM,EC-22480520,COMMUNITY,22.72
14253,3199,14,PREMIUM,HS-572-2628,COMMUNITY,55.16
14253,3199,14,PREMIUM,WC-SONIDET5LT,COMMUNITY,64.52
14258,3199,37,PREMIUM,TB1140002,COMMUNITY,31.08
14258,3199,37,PREMIUM,.PK040,COMMUNITY,11.81
14258,3199,37,PREMIUM,.PK0040,COMMUNITY,11.81
14258,3199,37,PREMIUM,.PK140,COMMUNITY,11.81
14258,3199,37,PREMIUM,.PK240,COMMUNITY,11.81
14257,3199,16,PREMIUM,W93548280,COMMUNITY,23.91
14257,3199,16,PREMIUM,AUSSM00/6,COMMUNITY,38.58
14257,3199,16,PREMIUM,ES031730,COMMUNITY,436
14257,3199,16,PREMIUM,ES77580,COMMUNITY,194.15
14257,3199,16,PREMIUM,K31569,COMMUNITY,158.04
14257,3199,16,PREMIUM,BOYE/5,COMMUNITY,41.18
14256,3199,35,PREMIUM,INS-SS-408,COMMUNITY,12.84
14256,3199,35,PREMIUM,DZ-GZ-100011,COMMUNITY,4.92
14256,3199,35,PREMIUM,CARD-T,COMMUNITY,50.34
14255,3199,32,PREMIUM,313099,COMMUNITY,16.8
14254,3199,15,PREMIUM,628623,COMMUNITY,66
PU122923,41,L2747,LITE,CSU277102,MANUAL,41.69
PU122923,41,L2747,LITE,CSU277101,MANUAL,148.49
14264,3199,16,PREMIUM,GMINT,COMMUNITY,40
14264,3199,16,PREMIUM,DL0204,COMMUNITY,14
14264,3199,16,PREMIUM,UST2000,COMMUNITY,80.96
14264,3199,16,PREMIUM,AUSSM00/6,COMMUNITY,77.16
14264,3199,16,PREMIUM,TPY003A,COMMUNITY,21.74
14264,3199,16,PREMIUM,PEDRY/BLUE,COMMUNITY,23.37
14264,3199,16,PREMIUM,MIPF100,COMMUNITY,45.64
14264,3199,16,PREMIUM,MIPR100,COMMUNITY,68.46
14264,3199,16,PREMIUM,MEBK-09,COMMUNITY,23.91
14264,3199,16,PREMIUM,W9711554,COMMUNITY,14.67
14264,3199,16,PREMIUM,DV2001,COMMUNITY,34
14264,3199,16,PREMIUM,DV2003,COMMUNITY,15
14264,3199,16,PREMIUM,HD803,COMMUNITY,38
14264,3199,16,PREMIUM,DLOP8G,COMMUNITY,98.75
14264,3199,16,PREMIUM,UDIMP001,COMMUNITY,10.87
14264,3199,16,PREMIUM,UDIMP002,COMMUNITY,10.87
14264,3199,16,PREMIUM,UDIMP003,COMMUNITY,32.61
14264,3199,16,PREMIUM,UDIMP004,COMMUNITY,32.61
14264,3199,16,PREMIUM,UDIMP005,COMMUNITY,32.61
14264,3199,16,PREMIUM,UDIMP006,COMMUNITY,32.61
14264,3199,16,PREMIUM,OZ71005,COMMUNITY,39.12
14264,3199,16,PREMIUM,OZ71004,COMMUNITY,13.04
14264,3199,16,PREMIUM,OZ71015,COMMUNITY,13.04
14264,3199,16,PREMIUM,DL1409,COMMUNITY,13.9
14264,3199,16,PREMIUM,HD601ASST,COMMUNITY,22.59
14264,3199,16,PREMIUM,LVSODCHLR0500L,COMMUNITY,8.15
14264,3199,16,PREMIUM,DV50001,COMMUNITY,80
14264,3199,16,PREMIUM,HA721/4,COMMUNITY,32.55
14264,3199,16,PREMIUM,DL0211,COMMUNITY,17.77
14264,3199,16,PREMIUM,JJW9923,COMMUNITY,275.1
14263,3199,35,PREMIUM,BP-BF0261,COMMUNITY,31.96
14263,3199,35,PREMIUM,MAS-FM00100,COMMUNITY,92.8
14263,3199,35,PREMIUM,IMP-DT03M-LP,COMMUNITY,92.6
14263,3199,35,PREMIUM,IMP-DT03S-LP,COMMUNITY,37.04
14263,3199,35,PREMIUM,PC-PB0202,COMMUNITY,54.34
14263,3199,35,PREMIUM,OTH-MW0301,COMMUNITY,30
14263,3199,35,PREMIUM,DZ-GZ-100011,COMMUNITY,3.28
14263,3199,35,PREMIUM,SURG-PRS15,COMMUNITY,22.28
14262,3199,3404,PREMIUM,8.81051E+11,COMMUNITY,124.86
14261,3199,37,PREMIUM,MO2BR9,COMMUNITY,151.52
14261,3199,37,PREMIUM,MO2HB9,COMMUNITY,606.08
14261,3199,37,PREMIUM,DENSK021010,COMMUNITY,12.98
14261,3199,37,PREMIUM,DENSK021015,COMMUNITY,12.98
14261,3199,37,PREMIUM,DENSK021020,COMMUNITY,12.98
14261,3199,37,PREMIUM,DENSK025008,COMMUNITY,6.49
14261,3199,37,PREMIUM,DENSK025010,COMMUNITY,12.98
14261,3199,37,PREMIUM,DENSK025015,COMMUNITY,12.98
14261,3199,37,PREMIUM,DENSK025020,COMMUNITY,19.47
14261,3199,37,PREMIUM,DENSK031015,COMMUNITY,25.96
14261,3199,37,PREMIUM,DENSK031020,COMMUNITY,19.47
14261,3199,37,PREMIUM,DENSK031010,COMMUNITY,12.98
14261,3199,37,PREMIUM,DENSK031008,COMMUNITY,25.96
14260,3199,14,PREMIUM,HSD-9792494,COMMUNITY,5.11
14260,3199,14,PREMIUM,HSD-9792148,COMMUNITY,12.74
14260,3199,14,PREMIUM,HSD-9792227,COMMUNITY,49.8
14260,3199,14,PREMIUM,HSD-9792149,COMMUNITY,41.46
14260,3199,14,PREMIUM,EC-22480520,COMMUNITY,22.72
14260,3199,14,PREMIUM,KV-0.411.9640,COMMUNITY,40.14
14260,3199,14,PREMIUM,DU-CDS110P6155,COMMUNITY,147.98
14260,3199,14,PREMIUM,HSD-9796094,COMMUNITY,191.4
14260,3199,14,PREMIUM,HSD-9796095,COMMUNITY,159.5
14260,3199,14,PREMIUM,HSD-9770364,COMMUNITY,95.7
14260,3199,14,PREMIUM,GK-L240-573,COMMUNITY,115.58
14260,3199,14,PREMIUM,GK-L240-574,COMMUNITY,115.58
14260,3199,14,PREMIUM,KE-33373,COMMUNITY,87.62
14260,3199,14,PREMIUM,KE-33374,COMMUNITY,87.62
14260,3199,14,PREMIUM,GC-FUJILCCAPA3,COMMUNITY,178.46
14260,3199,14,PREMIUM,GC-EQUIAFFILA3,COMMUNITY,159.46
14260,3199,14,PREMIUM,KE-34029,COMMUNITY,40.99
14260,3199,14,PREMIUM,KE-34030,COMMUNITY,81.98
14260,3199,14,PREMIUM,KE-34031,COMMUNITY,122.97
14260,3199,14,PREMIUM,KE-34032,COMMUNITY,40.99
14260,3199,14,PREMIUM,KE-34033,COMMUNITY,40.99
14260,3199,14,PREMIUM,SD-8100060,COMMUNITY,63.58
14260,3199,14,PREMIUM,CG-1224347,COMMUNITY,45.97
14260,3199,14,PREMIUM,HAW-4184,COMMUNITY,45.56
14260,3199,14,PREMIUM,HAW-4197,COMMUNITY,45.56
14260,3199,14,PREMIUM,HS-9882876,COMMUNITY,6.7
14260,3199,14,PREMIUM,HS-5701396,COMMUNITY,43.64
14260,3199,14,PREMIUM,ESP-4414,COMMUNITY,28.38
14260,3199,14,PREMIUM,HS-9006551,COMMUNITY,23.78
14260,3199,14,PREMIUM,HS-5701564,COMMUNITY,33.68
14260,3199,14,PREMIUM,JJ-61392,COMMUNITY,31
14260,3199,14,PREMIUM,KY-282270,COMMUNITY,178.62
14260,3199,14,PREMIUM,SP-4036-100,COMMUNITY,84.65
14260,3199,14,PREMIUM,SP-8936,COMMUNITY,57.87
14260,3199,14,PREMIUM,SP-4063,COMMUNITY,49.73
14260,3199,14,PREMIUM,GC-TOOTHMOUSSE10,COMMUNITY,174.17
14260,3199,14,PREMIUM,CG-1224452,COMMUNITY,21.68
14260,3199,14,PREMIUM,CG-1224451,COMMUNITY,21.68
14260,3199,14,PREMIUM,HS-572-2628,COMMUNITY,193.06
14260,3199,14,PREMIUM,RO-274007,COMMUNITY,105.16
14260,3199,14,PREMIUM,KY-281220,COMMUNITY,89.13
14259,3199,13,PREMIUM,624065,COMMUNITY,158.75
230866,113,1178,REGISTERED,UTAS260224,RETROFIT_RELEASE_ORDER,51
14269,3199,16,PREMIUM,UST2000,COMMUNITY,40.48
14269,3199,16,PREMIUM,TPY003A,COMMUNITY,43.48
14269,3199,16,PREMIUM,PEDRY/BLUE,COMMUNITY,46.74
14269,3199,16,PREMIUM,PEDRY/GREEN,COMMUNITY,46.74
14269,3199,16,PREMIUM,MIPF100,COMMUNITY,45.64
14269,3199,16,PREMIUM,MIPR100,COMMUNITY,34.23
14269,3199,16,PREMIUM,DV2001,COMMUNITY,17
14269,3199,16,PREMIUM,W93548282,COMMUNITY,23.91
14269,3199,16,PREMIUM,W93548289,COMMUNITY,23.91
14269,3199,16,PREMIUM,DVK2520,COMMUNITY,30.24
14269,3199,16,PREMIUM,HD803,COMMUNITY,38
14269,3199,16,PREMIUM,JJW9923,COMMUNITY,275.1
14269,3199,16,PREMIUM,OZ71005,COMMUNITY,13.04
14269,3199,16,PREMIUM,W9370,COMMUNITY,21.61
14269,3199,16,PREMIUM,DL1409,COMMUNITY,27.8
14269,3199,16,PREMIUM,LVSODCHLR0500L,COMMUNITY,16.3
14269,3199,16,PREMIUM,DV50001,COMMUNITY,40
14269,3199,16,PREMIUM,DV1000,COMMUNITY,105
14269,3199,16,PREMIUM,AS608,COMMUNITY,100.32
14269,3199,16,PREMIUM,GMINT,COMMUNITY,40
14268,3199,13,PREMIUM,A091302201500,COMMUNITY,75.72
14268,3199,13,PREMIUM,659780V,COMMUNITY,57.02
14268,3199,13,PREMIUM,659790V,COMMUNITY,57.02
14268,3199,13,PREMIUM,402074,COMMUNITY,93.04
14268,3199,13,PREMIUM,624065,COMMUNITY,158.75
14268,3199,13,PREMIUM,BSTTNPP000PRM,COMMUNITY,26.19
14268,3199,13,PREMIUM,BSTTNMY331SML,COMMUNITY,74.6
14268,3199,13,PREMIUM,BSTTNMY331PRM,COMMUNITY,74.6
14268,3199,13,PREMIUM,BSTTNMY325GLR,COMMUNITY,74.6
14268,3199,13,PREMIUM,BSTTNMY331GLR,COMMUNITY,74.6
14268,3199,13,PREMIUM,BSTTNMY3160MD,COMMUNITY,74.6
14267,3199,14,PREMIUM,HSD-9792494,COMMUNITY,15.33
14267,3199,14,PREMIUM,HSD-9792148,COMMUNITY,19.11
14267,3199,14,PREMIUM,HSD-9792227,COMMUNITY,66.4
14267,3199,14,PREMIUM,HSD-9792149,COMMUNITY,13.82
14267,3199,14,PREMIUM,EC-22480520,COMMUNITY,11.36
14267,3199,14,PREMIUM,KV-1.005.4525,COMMUNITY,44.73
14267,3199,14,PREMIUM,DU-CDS110P6155,COMMUNITY,73.99
14267,3199,14,PREMIUM,HSD-9796093,COMMUNITY,111.65
14267,3199,14,PREMIUM,HSD-9796094,COMMUNITY,191.4
14267,3199,14,PREMIUM,HSD-9796095,COMMUNITY,127.6
14267,3199,14,PREMIUM,HSD-9796096,COMMUNITY,127.6
14267,3199,14,PREMIUM,SR-1500BOX,COMMUNITY,25.87
14267,3199,14,PREMIUM,GK-L240-571,COMMUNITY,115.58
14267,3199,14,PREMIUM,GK-L240-574,COMMUNITY,115.58
14267,3199,14,PREMIUM,GK-F211-252,COMMUNITY,394.81
14267,3199,14,PREMIUM,HS-9884180,COMMUNITY,20.16
14267,3199,14,PREMIUM,KE-33373,COMMUNITY,87.62
14267,3199,14,PREMIUM,KE-33374,COMMUNITY,87.62
14267,3199,14,PREMIUM,GC-0135F2300000,COMMUNITY,160.67
14267,3199,14,PREMIUM,GC-FUJIPLUSCAP,COMMUNITY,180.37
14267,3199,14,PREMIUM,KE-34031,COMMUNITY,122.97
14267,3199,14,PREMIUM,KE-34032,COMMUNITY,81.98
14267,3199,14,PREMIUM,KE-34030,COMMUNITY,40.99
14267,3199,14,PREMIUM,KE-34033,COMMUNITY,40.99
14267,3199,14,PREMIUM,TM-5914A3B,COMMUNITY,78.64
14267,3199,14,PREMIUM,TM-5914A35B,COMMUNITY,78.64
14267,3199,14,PREMIUM,SD-8100060,COMMUNITY,63.58
14267,3199,14,PREMIUM,TM-2381F,COMMUNITY,52.68
14267,3199,14,PREMIUM,TM-2381C,COMMUNITY,50.86
14267,3199,14,PREMIUM,HS-9882876,COMMUNITY,6.7
14267,3199,14,PREMIUM,HSD-9793784,COMMUNITY,19.86
14267,3199,14,PREMIUM,HS-5701396,COMMUNITY,43.64
14267,3199,14,PREMIUM,HS-5701564,COMMUNITY,33.68
14267,3199,14,PREMIUM,HS-572-2628,COMMUNITY,193.06
14267,3199,14,PREMIUM,HSD-9796128,COMMUNITY,41.52
14267,3199,14,PREMIUM,SP-4090-100,COMMUNITY,291.39
14267,3199,14,PREMIUM,KY-281511,COMMUNITY,168.94
14267,3199,14,PREMIUM,HS-9008777,COMMUNITY,14.94
14267,3199,14,PREMIUM,HS-9008778,COMMUNITY,17.37
14267,3199,14,PREMIUM,HS-9008771,COMMUNITY,34.74
14267,3199,14,PREMIUM,HS-9008772,COMMUNITY,17.37
14267,3199,14,PREMIUM,HS-9008773,COMMUNITY,17.37
14267,3199,14,PREMIUM,HS-9008774,COMMUNITY,28.95
14267,3199,14,PREMIUM,HS-9008775,COMMUNITY,23.16
14267,3199,14,PREMIUM,HS-9008776,COMMUNITY,34.74
14266,3199,35,PREMIUM,MAS-FM00100,COMMUNITY,69.6
14266,3199,35,PREMIUM,DZ-GZ-100011,COMMUNITY,9.84
14266,3199,35,PREMIUM,SURG-PRS15,COMMUNITY,22.28
14266,3199,35,PREMIUM,SUC-SAT0160,COMMUNITY,13.64
14266,3199,35,PREMIUM,SUT-DTN030,COMMUNITY,58
14266,3199,35,PREMIUM,IMP-DT03M-LP,COMMUNITY,92.6
14265,3199,37,PREMIUM,DENSK031015,COMMUNITY,25.96
14265,3199,37,PREMIUM,DENSK031008,COMMUNITY,6.49
14265,3199,37,PREMIUM,DENSK031020,COMMUNITY,25.96
14265,3199,37,PREMIUM,DENSK031010,COMMUNITY,12.98
14265,3199,37,PREMIUM,MO2HB9,COMMUNITY,303.04
14265,3199,37,PREMIUM,MO2BR9,COMMUNITY,151.52
123335,11,14,PREMIUM,AN-313041070,COMMUNITY,160
123335,11,14,PREMIUM,AN-4560,COMMUNITY,89.12
123335,11,14,PREMIUM,AN-4656,COMMUNITY,20
VGL45612,40,L14813,LITE,visa101726,MANUAL,12990
VGL45613,40,L14813,LITE,visa101727,MANUAL,21992
VGL45614,40,L14813,LITE,visa101728,MANUAL,18191.5
14273,3199,14,PREMIUM,SP-4090-100,COMMUNITY,194.26
14273,3199,14,PREMIUM,EC-22480520,COMMUNITY,45.44
14273,3199,14,PREMIUM,HSD-9792227,COMMUNITY,24.9
